Id,Date,Rating,Comment,Normalized_Comment,POS,Sentiment_TextBlob,Sentiment_TextBlob_Label,Sentiment_BERT,Sentiment_BERT_Label
1164," April 3, 2020",5,"Had a Scepter monitor for many years with no issue. but now with me working from home I bought two new ones and so far are Fantastic and No Issues. if you complain about the sound well no little monitor has great sound so that for me is not an issue, buy yourself some nice desk speakers.",scepter monitor many year issue working home bought two new one far fantastic issue complain sound well little monitor great sound issue buy nice desk speaker,"[('scepter', 'NN'), ('monitor', 'NN'), ('many', 'JJ'), ('year', 'NN'), ('issue', 'NN'), ('working', 'VBG'), ('home', 'RB'), ('bought', 'VBD'), ('two', 'CD'), ('new', 'JJ'), ('one', 'CD'), ('far', 'RB'), ('fantastic', 'JJ'), ('issue', 'NN'), ('complain', 'NN'), ('sound', 'VBD'), ('well', 'RB'), ('little', 'JJ'), ('monitor', 'NN'), ('great', 'JJ'), ('sound', 'JJ'), ('issue', 'NN'), ('buy', 'VB'), ('nice', 'JJ'), ('desk', 'NN'), ('speaker', 'NN')]",4,positive,5,positive
1165," November 19, 2021",3,no swivel capabilty - disappointing. I bought to see my Tai Chi Instructor,swivel capabilty disappointing bought see tai chi instructor,"[('swivel', 'NN'), ('capabilty', 'NN'), ('disappointing', 'JJ'), ('bought', 'VBD'), ('see', 'VB'), ('tai', 'JJ'), ('chi', 'NNS'), ('instructor', 'NN')]",2,negative,1,negative
1166," November 3, 2021",5,My son uses it for gaming and watching movies.  Perfect size,son us gaming watching movie perfect size,"[('son', 'NN'), ('us', 'PRP'), ('gaming', 'VBG'), ('watching', 'VBG'), ('movie', 'NN'), ('perfect', 'NN'), ('size', 'NN')]",5,positive,5,positive
1167," April 13, 2020",5,"This will do as a second monitor. The pictures aren’t super crips and smooth, but good enough since I am only using it to navigate different platforms and websites I am using. If you are buying this monitor to do some professional photo editing work, I suggest you invest in something a lot better than this.",second monitor picture arent super crips smooth good enough since using navigate different platform website using buying monitor professional photo editing work suggest invest something lot better,"[('second', 'JJ'), ('monitor', 'NN'), ('picture', 'NN'), ('arent', 'JJ'), ('super', 'JJ'), ('crips', 'NNS'), ('smooth', 'RB'), ('good', 'JJ'), ('enough', 'RB'), ('since', 'IN'), ('using', 'VBG'), ('navigate', 'JJ'), ('different', 'JJ'), ('platform', 'NN'), ('website', 'NN'), ('using', 'VBG'), ('buying', 'VBG'), ('monitor', 'NN'), ('professional', 'JJ'), ('photo', 'NN'), ('editing', 'VBG'), ('work', 'NN'), ('suggest', 'RB'), ('invest', 'RB'), ('something', 'NN'), ('lot', 'NN'), ('better', 'RBR')]",3,neutral,4,positive
1168," December 2, 2020",2,Good: Price,good price,"[('good', 'JJ'), ('price', 'NN')]",4,positive,5,positive
1169," April 8, 2020",5,I got this product a few days late due to being lost at FedEx reached out to the seller and they instantly found it had it delivered to me almost next day! Very satisfied with their customer service. The screen itself was easy to setup and it's clear and bright and exactly what was looking for.,got product day late due lost fedex reached seller instantly found delivered almost next day satisfied customer service screen easy setup clear bright exactly looking,"[('got', 'VBD'), ('product', 'NN'), ('day', 'NN'), ('late', 'JJ'), ('due', 'JJ'), ('lost', 'VBN'), ('fedex', 'NN'), ('reached', 'VBD'), ('seller', 'NN'), ('instantly', 'RB'), ('found', 'VBD'), ('delivered', 'VBN'), ('almost', 'RB'), ('next', 'JJ'), ('day', 'NN'), ('satisfied', 'VBD'), ('customer', 'NN'), ('service', 'NN'), ('screen', 'NN'), ('easy', 'JJ'), ('setup', 'NN'), ('clear', 'JJ'), ('bright', 'NN'), ('exactly', 'RB'), ('looking', 'VBG')]",3,neutral,5,positive
1170," December 4, 2019",3,The monitor works but it was slightly damaged when delivered and the box had a hole in it that just barely got to the screen but not enough to mind enough to return but I suggest you go to a store to get a monitor or tvs of any kind cause they may end up with a hole and damaged they don’t send it with a protective box over the manufacturer box. But the monitor itself is really nice I like it alot so far if anything changes ill edit this later i left this review December 3rd 2019,monitor work slightly damaged delivered box hole barely got screen enough mind enough return suggest go store get monitor tv kind cause may end hole damaged dont send protective box manufacturer box monitor really nice like alot far anything change ill edit later left review december rd,"[('monitor', 'NN'), ('work', 'NN'), ('slightly', 'RB'), ('damaged', 'VBN'), ('delivered', 'VBN'), ('box', 'NN'), ('hole', 'NN'), ('barely', 'RB'), ('got', 'VBD'), ('screen', 'JJ'), ('enough', 'RB'), ('mind', 'NN'), ('enough', 'JJ'), ('return', 'NN'), ('suggest', 'VBP'), ('go', 'VB'), ('store', 'NN'), ('get', 'NN'), ('monitor', 'JJ'), ('tv', 'NN'), ('kind', 'NN'), ('cause', 'NN'), ('may', 'MD'), ('end', 'VB'), ('hole', 'NN'), ('damaged', 'VBN'), ('dont', 'JJ'), ('send', 'VBP'), ('protective', 'JJ'), ('box', 'NN'), ('manufacturer', 'NN'), ('box', 'NN'), ('monitor', 'NN'), ('really', 'RB'), ('nice', 'JJ'), ('like', 'IN'), ('alot', 'NN'), ('far', 'RB'), ('anything', 'NN'), ('change', 'NN'), ('ill', 'NN'), ('edit', 'NN'), ('later', 'RB'), ('left', 'VBD'), ('review', 'JJ'), ('december', 'NN'), ('rd', 'NN')]",3,neutral,4,positive
1171," December 18, 2020",5,"i think that this is a great starting monitor for anyone. for 100 dollars you get 75hz, 2 HDMI, and pretty good speakers for a monitor. it is great quality for the price you are paying",think great starting monitor anyone dollar get hz hdmi pretty good speaker monitor great quality price paying,"[('think', 'VB'), ('great', 'JJ'), ('starting', 'VBG'), ('monitor', 'NN'), ('anyone', 'NN'), ('dollar', 'NN'), ('get', 'VB'), ('hz', 'JJ'), ('hdmi', 'NN'), ('pretty', 'RB'), ('good', 'JJ'), ('speaker', 'NN'), ('monitor', 'NN'), ('great', 'JJ'), ('quality', 'NN'), ('price', 'NN'), ('paying', 'VBG')]",4,positive,5,positive
1172," February 3, 2022",2,"The picture is distorted, it's too wide for the height.  This is adjustable on most other monitors, but I've gone all through the owner's manual and adjustments and I can't find any way to adjust this.  As a simpe example, when solitaire is on the screen, the cards are square instead of rectangular.  This follows through on every other  file that's on the screen.",picture distorted wide height adjustable monitor ive gone owner manual adjustment cant find way adjust simpe example solitaire screen card square instead rectangular follows every file thats screen,"[('picture', 'NN'), ('distorted', 'VBD'), ('wide', 'JJ'), ('height', 'NN'), ('adjustable', 'JJ'), ('monitor', 'NN'), ('ive', 'JJ'), ('gone', 'VBN'), ('owner', 'NN'), ('manual', 'JJ'), ('adjustment', 'NN'), ('cant', 'NN'), ('find', 'VB'), ('way', 'NN'), ('adjust', 'JJ'), ('simpe', 'JJ'), ('example', 'NN'), ('solitaire', 'NN'), ('screen', 'NN'), ('card', 'NN'), ('square', 'NN'), ('instead', 'RB'), ('rectangular', 'JJ'), ('follows', 'VBZ'), ('every', 'DT'), ('file', 'NN'), ('thats', 'NNS'), ('screen', 'VBP')]",3,neutral,2,negative
1173," August 5, 2021",2,"The picture is okay, my reason for uping  it to a two star rating.  There is no remote or remote capability with with this monitor so you must reach behind it to turn on or off or to adjust settings - annoying if you’re are using it as a streaming tv.  The sound?  Very low audio and sounds like it’s coming from a tin can.  When used with It’s stand, the screen leans forward which is annoying. Even with the price and easy set-up, I think you can do better for the same or slightly higher price.",picture okay reason uping two star rating remote remote capability monitor must reach behind turn adjust setting annoying youre using streaming tv sound low audio sound like coming tin used stand screen lean forward annoying even price easy setup think better slightly higher price,"[('picture', 'NN'), ('okay', 'MD'), ('reason', 'NN'), ('uping', 'VBG'), ('two', 'CD'), ('star', 'NN'), ('rating', 'NN'), ('remote', 'JJ'), ('remote', 'JJ'), ('capability', 'NN'), ('monitor', 'NN'), ('must', 'MD'), ('reach', 'VB'), ('behind', 'IN'), ('turn', 'NN'), ('adjust', 'VBP'), ('setting', 'VBG'), ('annoying', 'VBG'), ('youre', 'NN'), ('using', 'VBG'), ('streaming', 'VBG'), ('tv', 'NN'), ('sound', 'NN'), ('low', 'JJ'), ('audio', 'JJ'), ('sound', 'NN'), ('like', 'IN'), ('coming', 'VBG'), ('tin', 'NN'), ('used', 'VBN'), ('stand', 'VBP'), ('screen', 'JJ'), ('lean', 'JJ'), ('forward', 'NN'), ('annoying', 'VBG'), ('even', 'RB'), ('price', 'NN'), ('easy', 'JJ'), ('setup', 'NN'), ('think', 'VBP'), ('better', 'RBR'), ('slightly', 'RB'), ('higher', 'JJR'), ('price', 'NN')]",3,neutral,2,negative
1174," July 18, 2022",2,"The setup was pretty easy, but the text is horrendously blurry. The colors were muddled no matter what adjustments I tried.",setup pretty easy text horrendously blurry color muddled matter adjustment tried,"[('setup', 'NN'), ('pretty', 'RB'), ('easy', 'JJ'), ('text', 'NN'), ('horrendously', 'RB'), ('blurry', 'JJ'), ('color', 'NN'), ('muddled', 'VBD'), ('matter', 'NN'), ('adjustment', 'NN'), ('tried', 'VBD')]",4,positive,2,negative
1175," April 9, 2020",4,"Came quickly, had to stop to get a D-cable, pluged it into my lap-top and it fired right up.  Much easier on the neck and eyes.",came quickly stop get dcable pluged laptop fired right much easier neck eye,"[('came', 'VBD'), ('quickly', 'RB'), ('stop', 'VB'), ('get', 'NN'), ('dcable', 'JJ'), ('pluged', 'VBN'), ('laptop', 'NN'), ('fired', 'VBD'), ('right', 'RB'), ('much', 'RB'), ('easier', 'JJR'), ('neck', 'NN'), ('eye', 'NN')]",4,positive,5,positive
1176," May 13, 2021",5,"Works great and has speakers included. I this is my second one. I use them for working, can’t say how they do with gaming.",work great speaker included second one use working cant say gaming,"[('work', 'NN'), ('great', 'JJ'), ('speaker', 'NN'), ('included', 'VBD'), ('second', 'JJ'), ('one', 'CD'), ('use', 'NN'), ('working', 'VBG'), ('cant', 'JJ'), ('say', 'VBP'), ('gaming', 'VBG')]",4,positive,5,positive
1177," December 1, 2021",5,Good quality for the price it was.,good quality price,"[('good', 'JJ'), ('quality', 'NN'), ('price', 'NN')]",4,positive,5,positive
1178," November 12, 2019",4,"Great little monitors, especially for the price. Only irk is the wiring that comes with it is not very long so routing and connecting can be a PITA. But outside of that, for what they are, I am happy.",great little monitor especially price irk wiring come long routing connecting pita outside happy,"[('great', 'JJ'), ('little', 'JJ'), ('monitor', 'NN'), ('especially', 'RB'), ('price', 'NN'), ('irk', 'NNS'), ('wiring', 'VBG'), ('come', 'VBP'), ('long', 'RB'), ('routing', 'VBG'), ('connecting', 'VBG'), ('pita', 'JJ'), ('outside', 'IN'), ('happy', 'JJ')]",4,positive,4,positive
1179," August 20, 2020",5,"I've had this monitor for about two years now I believe? Quality hasn't decreased. Same great display. Just wish it would power on more quickly. I've missed my POST options one too many times. Other than that, great monitor and will last a long time.",ive monitor two year believe quality hasnt decreased great display wish would power quickly ive missed post option one many time great monitor last long time,"[('ive', 'JJ'), ('monitor', 'NN'), ('two', 'CD'), ('year', 'NN'), ('believe', 'VBP'), ('quality', 'NN'), ('hasnt', 'NN'), ('decreased', 'VBD'), ('great', 'JJ'), ('display', 'NN'), ('wish', 'NN'), ('would', 'MD'), ('power', 'NN'), ('quickly', 'RB'), ('ive', 'JJ'), ('missed', 'VBN'), ('post', 'NN'), ('option', 'NN'), ('one', 'CD'), ('many', 'JJ'), ('time', 'NN'), ('great', 'JJ'), ('monitor', 'NN'), ('last', 'JJ'), ('long', 'JJ'), ('time', 'NN')]",4,positive,5,positive
1180," November 30, 2022",1,Worked great. Bought it October 2021 and now it’s November 2022 and I have lines across the entire screen. It appears to be multiple rows of LED failure. Monitor endured normal use and only ran for a few hours a day of non gaming. Tried multiple HDMI cords and both HDMI inputs.,worked great bought october november line across entire screen appears multiple row led failure monitor endured normal use ran hour day non gaming tried multiple hdmi cord hdmi input,"[('worked', 'VBN'), ('great', 'JJ'), ('bought', 'VBD'), ('october', 'JJ'), ('november', 'JJ'), ('line', 'NN'), ('across', 'IN'), ('entire', 'JJ'), ('screen', 'NN'), ('appears', 'VBZ'), ('multiple', 'JJ'), ('row', 'NN'), ('led', 'VBD'), ('failure', 'NN'), ('monitor', 'NN'), ('endured', 'VBD'), ('normal', 'JJ'), ('use', 'NN'), ('ran', 'VBD'), ('hour', 'NN'), ('day', 'NN'), ('non', 'IN'), ('gaming', 'VBG'), ('tried', 'JJ'), ('multiple', 'JJ'), ('hdmi', 'NN'), ('cord', 'NN'), ('hdmi', 'NN'), ('input', 'NN')]",3,neutral,1,negative
1181," January 7, 2020",5,"I have three of these monitors now. They are great for the price. I have a Dell monitor that has a better color than these but it cost significantly more than these do. If I didn't have the Dell and one of these side by side, it wouldn't be so noticeable. I would definitely recommend these for a monitor in this price range.",three monitor great price dell monitor better color cost significantly didnt dell one side side wouldnt noticeable would definitely recommend monitor price range,"[('three', 'CD'), ('monitor', 'NN'), ('great', 'JJ'), ('price', 'NN'), ('dell', 'NN'), ('monitor', 'NN'), ('better', 'RBR'), ('color', 'NN'), ('cost', 'NN'), ('significantly', 'RB'), ('didnt', 'VBZ'), ('dell', 'VB'), ('one', 'CD'), ('side', 'NN'), ('side', 'NN'), ('wouldnt', 'NN'), ('noticeable', 'JJ'), ('would', 'MD'), ('definitely', 'RB'), ('recommend', 'VB'), ('monitor', 'NN'), ('price', 'NN'), ('range', 'NN')]",4,positive,5,positive
1182," September 27, 2018",4,"For the money I paid, it works very well. Why only 4 stars? I guess this is not a 5 stars kinda monitor, since I am not paying 5 stars kinda money.",money paid work well star guess star kinda monitor since paying star kinda money,"[('money', 'NN'), ('paid', 'VBN'), ('work', 'NN'), ('well', 'RB'), ('star', 'RB'), ('guess', 'JJ'), ('star', 'NN'), ('kinda', 'NNP'), ('monitor', 'NN'), ('since', 'IN'), ('paying', 'VBG'), ('star', 'NN'), ('kinda', 'NNP'), ('money', 'NN')]",3,neutral,4,positive
1183," May 14, 2020",4,Great affordable monitors to use to work from home. Periodically stripes appear down the side of the screen but they go away after restarted.,great affordable monitor use work home periodically stripe appear side screen go away restarted,"[('great', 'JJ'), ('affordable', 'JJ'), ('monitor', 'NN'), ('use', 'NN'), ('work', 'NN'), ('home', 'NN'), ('periodically', 'RB'), ('stripe', 'JJ'), ('appear', 'JJ'), ('side', 'NN'), ('screen', 'NN'), ('go', 'VB'), ('away', 'RB'), ('restarted', 'VBN')]",5,positive,5,positive
1184," April 12, 2020",5,"This monitor worked right from the start, as I hooked it up.  Happy with the resolution.  It did have an HDMI cable, which was not made clear in the product descriptions I saw.  I ordered a cable separately, but didn’t need to.  Monitor is thin, competent, very acceptable for GIS work.",monitor worked right start hooked happy resolution hdmi cable made clear product description saw ordered cable separately didnt need monitor thin competent acceptable gi work,"[('monitor', 'NN'), ('worked', 'VBD'), ('right', 'JJ'), ('start', 'NN'), ('hooked', 'VBD'), ('happy', 'JJ'), ('resolution', 'NN'), ('hdmi', 'NN'), ('cable', 'NN'), ('made', 'VBD'), ('clear', 'JJ'), ('product', 'NN'), ('description', 'NN'), ('saw', 'VBD'), ('ordered', 'VBN'), ('cable', 'NN'), ('separately', 'RB'), ('didnt', 'JJ'), ('need', 'VBP'), ('monitor', 'NN'), ('thin', 'JJ'), ('competent', 'NN'), ('acceptable', 'JJ'), ('gi', 'NN'), ('work', 'NN')]",4,positive,5,positive
1185," January 16, 2019",4,I bought these for use in our towns library.  Great quality picture and easy install.  These work great for our patron computers but were not able to use them for the staff computers because the height is NOT adjustable unless you want to put it on a stack of books!,bought use town library great quality picture easy install work great patron computer able use staff computer height adjustable unless want put stack book,"[('bought', 'VBN'), ('use', 'NN'), ('town', 'NN'), ('library', 'JJ'), ('great', 'JJ'), ('quality', 'NN'), ('picture', 'NN'), ('easy', 'JJ'), ('install', 'JJ'), ('work', 'NN'), ('great', 'JJ'), ('patron', 'NN'), ('computer', 'NN'), ('able', 'JJ'), ('use', 'NN'), ('staff', 'NN'), ('computer', 'NN'), ('height', 'VBD'), ('adjustable', 'JJ'), ('unless', 'IN'), ('want', 'JJ'), ('put', 'VBD'), ('stack', 'RP'), ('book', 'NN')]",4,positive,4,positive
1186," July 30, 2020",3,I purchased two identical monitors. They both were delivered with a dead pixel. One; the pixel was burned in so it manifested as a bright spot on screen. The other had a dark spot representing the dead pixel.,purchased two identical monitor delivered dead pixel one pixel burned manifested bright spot screen dark spot representing dead pixel,"[('purchased', 'VBN'), ('two', 'CD'), ('identical', 'JJ'), ('monitor', 'NN'), ('delivered', 'VBN'), ('dead', 'JJ'), ('pixel', 'NN'), ('one', 'CD'), ('pixel', 'NN'), ('burned', 'VBD'), ('manifested', 'JJ'), ('bright', 'JJ'), ('spot', 'NN'), ('screen', 'NN'), ('dark', 'JJ'), ('spot', 'NN'), ('representing', 'VBG'), ('dead', 'JJ'), ('pixel', 'NN')]",3,neutral,1,negative
